title,link,citations,bioproject_id
"Direct DNA sequencing of 'Candidatus Liberibacter asiaticus' from Diaphorina citri, the Asian citrus psyllid, and its implications for citrus greening disease …",https://www.biorxiv.org/content/10.1101/2022.01.28.478250.abstract,5,PRJNA779156
"Strain Tracking of 'Candidatus Liberibacter asiaticus', the Citrus Greening Pathogen, by High-Resolution Microbiome Analysis of Asian Citrus Psyllids",https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTO-02-22-0067-R,11,PRJNA779156
