title,link,citations,bioproject_id
Potential Mechanisms of AtNPR1 Mediated Resistance against Huanglongbing (HLB) in Citrus,https://www.mdpi.com/1422-0067/21/6/2009,47,PRJNA602381
OrangeExpDB: an integrative gene expression database for Citrus spp.,https://link.springer.com/article/10.1186/s12864-024-10445-5,0,PRJNA602381
