title,link,citations,bioproject_id
Dietary citrus flavonoid extract improves lactational performance through modulating rumen microbiome and metabolites in dairy cows,https://pubs.rsc.org/en/content/articlehtml/2023/fo/d2fo02751h,22,PRJNA809920
Citrus flavonoid extracts alter the profiling of rumen antibiotic resistance genes and virulence factors of dairy cows,https://www.frontiersin.org/journals/microbiology/articles/10.3389/fmicb.2023.1201262/full,8,PRJNA809920
