title,link,citations,bioproject_id
Linking leaf hyperspectral reflectance to gene expression,https://www.nature.com/articles/s43247-025-02696-1,0,PRJNA1183736
Linking Leaf Hyperspectral Reflectance and Gene Expression,https://www.researchsquare.com/article/rs-5566913/latest,0,PRJNA1183736
