title,link,citations,bioproject_id
The haplotype-resolved genome assembly of an ancient citrus variety provides insights into the domestication history and fruit trait formation of loose-skin mandarins,https://link.springer.com/article/10.1186/s13059-025-03535-4,1,PRJNA482734
OrangeExpDB: an integrative gene expression database for Citrus spp.,https://link.springer.com/article/10.1186/s12864-024-10445-5,0,PRJNA482734
