title,link,citations,bioproject_id
Genome-Wide Identification of Long Non-coding RNA in Trifoliate Orange (Poncirus trifoliata (L.) Raf) Leaves in Response to Boron Deficiency,https://www.mdpi.com/1422-0067/20/21/5419,19,PRJNA576788
OrangeExpDB: an integrative gene expression database for Citrus spp.,https://link.springer.com/article/10.1186/s12864-024-10445-5,0,PRJNA576788
