title,link,citations,bioproject_id
Transcriptional regulatory mechanism of a variant transcription factor CsWRKY23 in citrus fruit resistance to Penicillium digitatum,https://www.sciencedirect.com/science/article/pii/S0308814623001899,17,PRJNA775950
