title,link,citations,bioproject_id
Global transcriptome changes of elongating internode of sugarcane in response to mepiquat chloride,https://link.springer.com/article/10.1186/s12864-020-07352-w,14,PRJNA633918
"Enhanced activity of genes associated with photosynthesis, phytohormone metabolism and cell wall synthesis is involved in gibberellin-mediated sugarcane internode …",https://www.frontiersin.org/articles/10.3389/fgene.2020.570094/full,33,PRJNA633918
