title,link,citations,bioproject_id
"The complete chloroplast genome sequence of a medicinal citrus landrace, Citrus erythrosa Hort. ex Tanaka in Jeju Island, Korea",https://www.tandfonline.com/doi/abs/10.1080/23802359.2022.2057243,3,PRJNA783531
