title,link,citations,bioproject_id
"Impact of citrus pulp or inulin on intestinal microbiota and metabolites, barrier, and immune function of weaned piglets",https://www.frontiersin.org/articles/10.3389/fnut.2021.650211/full,26,PRJEB38284
