title,link,citations,bioproject_id
OrangeExpDB: an integrative gene expression database for Citrus spp.,https://link.springer.com/article/10.1186/s12864-024-10445-5,0,PRJNA667275
Transcription factor WRKY22 regulates canker susceptibility in sweet orange (Citrus sinensis Osbeck) by enhancing cell enlargement and CsLOB1 expression,https://academic.oup.com/hr/article-abstract/doi/10.1038/s41438-021-00486-2/6446643,76,PRJNA667275
