title,link,citations,bioproject_id
Selection and evaluation of a thornless and HLB-tolerant bud-sport of pummelo citrus with an emphasis on molecular mechanisms,https://www.frontiersin.org/articles/10.3389/fpls.2021.739108/full,13,PRJNA557834
OrangeExpDB: an integrative gene expression database for Citrus spp.,https://link.springer.com/article/10.1186/s12864-024-10445-5,0,PRJNA557834
