title,link,citations,bioproject_id
Temperate trees locally engineer decomposition and litter‐bound microbiomes through differential litter deposits and species‐specific soil conditioning,https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/nph.19900,3,PRJNA1064166
