title,link,citations,bioproject_id
OrangeExpDB: an integrative gene expression database for Citrus spp.,https://link.springer.com/article/10.1186/s12864-024-10445-5,0,PRJNA716747
Transcriptome and Metabolome Comparison of Smooth and Rough Citrus limon L. Peels Grown on Same Trees and Harvested in Different Seasons,https://www.frontiersin.org/articles/10.3389/fpls.2021.749803/full,4,PRJNA716747
