title,link,citations,bioproject_id
A high-throughput lipidomics and transcriptomic approach reveals novel compounds from sugarcane linked with promising therapeutic potential against COVID-19,https://www.frontiersin.org/articles/10.3389/fnut.2022.988249/full,11,PRJNA824938
"Transcriptomic and widely targeted metabolomic approach identified diverse group of bioactive compounds, antiradical activities, and their associated genes …",https://www.mdpi.com/2076-3921/11/7/1319,22,PRJNA824938
