title,link,citations,bioproject_id
The origin and the genetic regulation of the self-compatibility mechanism in clementine (Citrus clementina Hort. ex Tan.),https://www.frontiersin.org/journals/plant-science/articles/10.3389/fpls.2024.1360087/full,1,PRJEB72497
