title,link,citations,bioproject_id
A UDP-glucuronosyltransferase gene UGT379A1 involved in detoxification of lufenuron in Diaphorina citri,https://www.sciencedirect.com/science/article/pii/S0048357524004930,1,PRJNA1160149
