title,link,citations,bioproject_id
Species delimitation in the Symphyotrichum subulatum group (Asteraceae) reveals a new species in Central Mexico,https://www.ingentaconnect.com/content/aspt/sb/2023/00000048/00000004/art00011,2,PRJNA1019736
