title,link,citations,bioproject_id
"Whole genome sequencing and bulked segregant analysis suggest a new mechanism of amitraz resistance in the citrus red mite, Panonychus citri (Acari …",https://scijournals.onlinelibrary.wiley.com/doi/abs/10.1002/ps.6544,19,PRJNA594464
Genetic analysis and screening of detoxification-related genes in an amitraz-resistant strain of Panonychus citri,https://www.cambridge.org/core/journals/bulletin-of-entomological-research/article/genetic-analysis-and-screening-of-detoxificationrelated-genes-in-an-amitrazresistant-strain-of-panonychus-citri/D2AC0037F20C078D37E1C0220BB18171,13,PRJNA594464
