title,link,citations,bioproject_id
Transcriptome analysis reveals a gene expression pattern that contributes to sugarcane bud propagation induced by Indole-3-Butyric Acid,https://www.frontiersin.org/articles/10.3389/fpls.2022.852886/full,49,PRJNA766098
