title,link,citations,bioproject_id
Epigenetic and genetic contribution for expression bias of homologous alleles in polyploid sugarcane,https://www.mdpi.com/2073-4395/12/11/2852,5,PRJNA730638
Dynamic DNA methylation changes reveal tissue-specific gene expression in sugarcane,https://www.frontiersin.org/articles/10.3389/fpls.2022.1036764/full,14,PRJNA730638
