title,link,citations,bioproject_id
The genome of Citrus australasica reveals disease resistance and other species specific genes,https://link.springer.com/article/10.1186/s12870-024-04988-8,11,PRJNA1010857
Phylogenetic relationships among Australian native citrus species based upon complete chloroplast genomes and single copy nuclear genes,https://www.maxapress.com/article/doi/10.48130/TP-2023-0021,5,PRJNA1010857
