title,link,citations,bioproject_id
The complete chloroplast genome of Pandanus amaryllifolius Roxb. ex Lindl. (Pandanaceae) and its phylogenetic relationship,https://www.tandfonline.com/doi/abs/10.1080/23802359.2024.2345773,1,PRJNA853926
The complete plastid genome of Citrus hystrix DC. 1813 (Rutaceae) and its phylogenetic analysis,https://www.tandfonline.com/doi/abs/10.1080/23802359.2025.2449723,1,PRJNA853926
