title,link,citations,bioproject_id
Temporal dynamics of total and active prokaryotic communities in two Mediterranean orchard soils treated with solid anaerobic digestate or managed under no-tillage,https://link.springer.com/article/10.1007/s00374-021-01569-x,23,PRJEB44243
