title,link,citations,bioproject_id
Studies of Microbiota Dynamics Reveals Association of “Candidatus Liberibacter Asiaticus” Infection with Citrus (Citrus sinensis) Decline in South of Iran,https://www.mdpi.com/1422-0067/19/6/1817,19,PRJEB26999
