title,link,citations,bioproject_id
"The extent of multiallelic, co‐editing of LIGULELESS1 in highly polyploid sugarcane tunes leaf inclination angle and enables selection of the ideotype for biomass …",https://onlinelibrary.wiley.com/doi/abs/10.1111/pbi.14380,16,PRJNA963213
Comparison of genotyping assays for detection of targeted CRISPR/Cas mutagenesis in highly polyploid sugarcane,https://www.frontiersin.org/journals/genome-editing/articles/10.3389/fgeed.2024.1505844/full,1,PRJNA963213
