title,link,citations,bioproject_id
Metabolic and physiological effects of antibiotic-induced dysbiosis in citrus,https://www.sciencedirect.com/science/article/pii/S0147651324014015,5,PRJNA1026996
"The antibiotic paradox in citrus: Unveiling links between dysbiosis, plant physiology, and metabolism",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4881422,0,PRJNA1026996
