title,link,citations,bioproject_id
"Τhe complete mitochondrial genomes of Ceratitis rosa and Ceratitis quilicii, members of the Ceratitis FAR species complex (Diptera: Tephritidae)",https://www.tandfonline.com/doi/abs/10.1080/23802359.2021.1899073,5,PRJNA680883
"Τhe complete mitochondrial genomes of Ceratitis rosa and Ceratitis quilicii, members of the Ceratitis FAR species complex (Diptera: Tephritidae)",http://34.250.91.188:8080/xmlui/handle/123456789/1490,0,PRJNA680883
